0,1,2,3,4,word,summary
76122.07267094028,-2.12365833573032,0.0007864370381564083,0.0011030669583557873,0.002227872440104712,summaryOfAllWords,65875.97295713288
26.89253146877813,17.53792874168158,2.0814267522825034,0.3210815795480757,-0.14243946625701417,Energiekrise,37.9562943201908
-3.9291044207888755,-0.3428699423614158,0.4308718657478067,-0.25562025059266924,0.580484574380701,Kap,2.2854029749996085
-3.929104420788843,-0.3428699423614675,0.43087186574774716,-0.25562025059268934,0.5804845743806999,energiekrise kap,2.2854029749996085
-3.657355993920825,-0.008777010824956091,0.48526347508269146,-0.34724083734916306,0.8887240405612999,Chance,2.687085766743945
-3.921918421990478,-0.3342332197549129,0.43301061943837416,-0.25861268473788007,0.5902756054163512,kap chance,2.295939695543912
5.12269812595452,4.807213954765952,0.23610918031537065,0.2077127046078307,0.3912928851793641,deutsche,12.683459491150057
-3.9111294842521214,-0.32122455036126624,0.4361277162980753,-0.26303342668058477,0.6047724662014724,chance deutsch,2.31177818494114
-3.03717652258051,0.33070234757248895,0.1504066322140658,-0.38553815565128147,1.0214359430492168,Investoren,3.3798049399419
-3.4873480096121736,0.19958557163521182,0.5018832391600201,-0.38878047640359203,1.0345818225309427,deutsch investor,2.9377683931295215
6.491307209265105,5.88822735399587,-0.28569318236258917,1.2007293274059117,1.0498659605423497,Wirtschaft,14.376319777222133
-3.885544008664826,-0.29019845486818385,0.44309146697295815,-0.2731848853794073,0.6382103891867568,investor wirtschaft,2.3494178332769664
-3.859061334157637,-0.2578679290409623,0.44971030431012005,-0.2832277776477077,0.6714973539607809,10.01.2022,2.3884735802504076
-3.859061334157637,-0.2578679290409623,0.44971030431012005,-0.2832277776477077,0.6714973539607809,wirtschaft 10.01.2022,2.3884735802504076
-3.839306923880964,-0.2336387094473015,0.4542890910226602,-0.2904309472444894,0.6955007821570033,Südafrika,2.4176559148997536
-3.839306923880964,-0.2336387094473015,0.4542890910226602,-0.2904309472444894,0.6955007821570033,10.01.2022 südafrika,2.4176559148997536
-3.6327641032820934,-0.1476555047914582,0.28709187913377393,-0.2952719640679623,0.7152679298330736,erhält,2.632936788185201
-3.8180631927470436,-0.20749961759587562,0.45889727991752144,-0.2979185854229224,0.7205676928645394,südafrika erhalt,2.4490738158087786
2.375659180243572,3.5324482769319245,0.09699370328823942,0.6447622276564713,1.4097820803245595,Milliarden,9.651841170725367
-3.800735319315906,-0.18612924391045532,0.4624295702220397,-0.30383762515694934,0.7404675655312208,erhalt milliarde,2.4747208994908516
-3.7377930707402487,-0.10828887581615662,0.4737342824718655,-0.3240337464730242,0.8089365949833714,Energie-Umbau,2.56796120698534
-3.7377930707402487,-0.10828887581615662,0.4737342824718655,-0.3240337464730242,0.8089365949833714,milliarde energie-umbau,2.56796120698534
-1.4946806650240103,0.9826732668946925,0.3624769793083187,-0.13665328086026637,0.4328632659580538,Bisher,5.052509770849815
-3.597640316517588,0.06481973700869538,0.49212757349881553,-0.3628700072726387,0.9431408862570715,verpesten,2.775356608655641
-3.597640316517588,0.06481973700869538,0.49212757349881553,-0.3628700072726387,0.9431408862570715,bisher verpest,2.775356608655641
-3.4533433292235873,0.2407579111146022,0.5042707312748828,-0.3961034512345751,1.0607039883604512,veraltete,2.9876463476571575
-3.4533433292235873,0.2407579111146022,0.5042707312748828,-0.3961034512345751,1.0607039883604512,verpest veraltet,2.9876463476571575
3.3366472517059704,5.418825048353794,-0.011213637909672225,-0.7834034203600229,2.400371516894994,Kohlekraftwerke,11.420661823713246
-2.9611294554284617,0.8128404615712893,0.5200782472332948,-0.4783541164622495,1.3623164698971253,veraltet kohlekraftwerk,3.6975896908431056
0.33557781484723204,2.337134686030727,0.13457206527296242,-1.591598546649899,-0.22415639447286725,Umwelt,7.319318151353237
-3.548623114631655,0.12492773657913059,0.4968803208766762,-0.3748212145825563,0.9851271758743436,kohlekraftwerk umwelt,2.847649337250402
24.048782563289297,15.841799908419624,0.8502361082872141,-1.1065694538525745,-0.3957979633554956,Sie,34.61268175065891
2.2319595006893107,3.1829970174366675,0.862769757802849,-0.37827244997981846,0.22569093967443613,sollen,9.398835197608859
-2.3325145897740813,1.151739124722877,1.0447012391970956,-1.2988012298886848,0.41971438073419276,sie soll,4.444330457321792
-3.5797925198891916,0.08674167328483864,0.4939428307848239,-0.36730790635723604,0.958693780672934,alternative,2.801698342881069
-3.5797925198891916,0.08674167328483864,0.4939428307848239,-0.36730790635723604,0.958693780672934,soll alternativ,2.801698342881069
4.359099025769307,6.3075090179531195,0.2913397731165695,-0.6246018682029161,2.494025604252541,Energien,12.758960954373187
-3.3446276798576235,0.3710253967134493,0.5103750501829055,-0.41774936237221827,1.1386333216900637,alternativ energie,3.1464151557696334
-3.2006161536489177,0.5401891191575474,0.5157084325305881,-0.44296831050339047,1.2307544759930884,ersetzt,3.355017153240482
-3.600881841953849,0.060834175689723935,0.49178690126229385,-0.36205296591322084,0.9402824082245917,energie ersetz,2.7705702180871232
4.0966927326250575,4.409114736325183,0.9429656737567232,-0.36141013074896744,0.6189507841007191,Deutsche,11.624220531443301
-1.7408293312149845,0.8872714102690245,-0.009844371111810937,0.6324920719479977,0.5104273759161697,stehen,4.772723950756997
-3.8024684958567616,-0.18826842439802094,0.4620850367003794,-0.3032529622858098,0.7384985889054156,investor steh,2.472154947919423
-1.274903035683048,1.525233273728429,0.22369107766393773,-0.9601953707784149,1.0175141311434186,bereit,5.5077384278802555
-3.820373189030283,-0.21034546325013476,0.45841135226263285,-0.2971169392862989,0.7178782917459919,steh bereit,2.4456560237422793
